trade_date,close_price,portfolio_value_DQN_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_DQN_Advanced
2023-03-30,162.360001,151.9856614178353,141.7314137439876,150.73780405641557,138.82610802201694,149.4518011865663,138.41821378540413,162.360001,13.605656417835291
2023-03-31,164.899994,154.36335613158238,143.94868891381114,153.09597703486156,140.99793199603357,151.7898556735903,140.5836565787152,164.899994,15.983351131582367
2023-04-03,166.169998,155.5522105092274,145.05733304581332,154.27507048721296,142.08385039592562,152.9588898208255,141.66638436941236,166.169998,17.172205509227382
2023-04-04,165.630005,155.04672151710795,144.5859486479908,153.7737317429133,141.62212875212538,152.46182819246218,141.20601934073377,165.630005,16.666716517107943
2023-04-05,163.759995,155.04672151710795,142.95353204671596,153.7737317429133,140.0231745228614,150.74049066465017,141.20601934073377,163.759995,16.666716517107943
2023-04-14,165.210007,155.04672151710795,144.21931333176133,153.7737317429133,141.26300897288226,152.07522153313627,141.20601934073377,165.210007,16.666716517107943
2023-04-17,165.229996,155.06548084635614,144.2367626370821,153.7737317429133,141.2801005906216,152.09362133626217,141.20601934073377,165.229996,16.685475846356127
2023-04-18,166.470001,155.06548084635614,145.31921928044966,153.7737317429133,142.34036831061158,153.2350415111139,141.20601934073377,166.470001,16.685475846356127
2023-04-19,167.630005,156.14601533883624,146.33183941999178,153.7737317429133,143.33223108234176,154.3028210511228,141.20601934073377,167.630005,17.766010338836224
2023-04-20,166.649994,155.2331428931292,145.47634333931202,152.87472831796498,142.4942715349729,153.40072442491834,140.3804902105513,166.649994,16.8531378931292
2023-04-21,165.020004,153.71482018269234,144.05345108958508,152.87472831796498,141.1005466863582,151.90032445007424,140.3804902105513,165.020004,15.334815182692324
2023-04-24,165.330002,154.00358085213819,144.32406241335445,152.87472831796498,141.36561083743942,152.18567650217378,140.3804902105513,165.330002,15.623575852138174
2023-04-25,163.770004,152.5504551325717,142.96226935708444,152.87472831796498,140.031732729973,150.74970391341134,140.3804902105513,163.770004,14.170450132571688
2023-04-26,163.759995,152.5504551325717,142.96226935708444,152.87472831796498,140.0231745228614,150.74970391341134,140.3804902105513,163.759995,14.170450132571688
2023-04-27,168.410004,156.88216624016275,142.96226935708444,152.87472831796498,143.99917013607498,150.74970391341134,140.3804902105513,168.410004,18.502161240162735
2023-04-28,169.679993,158.06522318861562,144.04035560603754,152.87472831796498,145.08507571019956,151.886515629913,140.3804902105513,169.679993,19.685218188615607
2023-05-01,169.589996,157.98138657570806,143.96395767806573,152.87472831796498,145.00812367049335,151.80595615731127,140.3804902105513,169.589996,19.601381575708047
2023-05-02,168.539993,157.00325735959171,143.07261626041603,151.92821657113973,144.11031738197624,150.86606162849105,139.51133554730956,168.539993,18.623252359591703
2023-05-03,167.449997,155.98787270540504,142.14732501851245,151.92821657113973,143.17831503221296,149.89036796205775,139.51133554730956,167.449997,17.607867705405027
2023-05-05,173.570007,161.68896173460226,147.34256578394852,151.92821657113973,148.41123671318672,155.36860365788445,139.51133554730956,173.570007,23.308956734602248
2023-05-08,173.5,161.6237467856615,147.28313725029156,151.86693848029137,148.351377146271,155.30593793571117,139.45506562927204,173.5,23.243741785661484
2023-05-09,171.770004,160.0121707888649,145.81455374417945,150.3526491655758,146.8721420508385,153.75735781233925,138.06453706605373,171.770004,21.63216578886488
2023-05-10,173.559998,161.6796378609332,147.33406920227281,150.3526491655758,148.40267850607518,155.35964425077898,138.06453706605373,173.559998,23.2996328609332
2023-05-11,173.75,161.85663402886848,147.49536079099803,150.51724529588202,148.56513993754805,155.52972170795283,138.21568098443302,173.75,23.476629028868473
2023-05-12,172.570007,160.75741276177425,146.49367162112264,149.49503352132996,147.55618554807856,154.4734685689178,137.277013151041,172.570007,22.377407761774236
2023-05-15,172.070007,160.2916382753602,146.0692245397097,149.49503352132996,147.12865996552446,154.02590102443452,137.277013151041,172.070007,21.911633275360202
2023-05-16,172.070007,160.2916382753602,146.0692245397097,149.49503352132996,147.12865996552446,154.02590102443452,137.277013151041,172.070007,21.911633275360202
2023-05-17,172.690002,160.2916382753602,146.59553467619094,149.49503352132996,147.6587874126357,154.58088030391835,137.277013151041,172.690002,21.911633275360202
2023-05-18,175.050003,162.48220184152134,148.59892574935418,149.49503352132996,149.6767090173422,156.6934000090147,137.277013151041,175.050003,24.102196841521334
2023-05-19,175.160004,162.5843052655628,148.69230495615918,149.49503352132996,149.77076550055526,156.79186576393613,137.277013151041,175.160004,24.20430026556278
2023-05-22,174.199997,161.69322244082687,147.87736061758721,148.6756896336368,148.94991039669324,155.93252981258254,136.5246330953515,174.199997,23.31321744082686
2023-05-23,171.559998,159.24276346894433,145.63628087662104,148.6756896336368,146.6925761758588,153.56937407284573,136.5246330953515,171.559998,20.86275846894432
2023-05-24,171.839996,159.50265887466577,145.63628087662104,148.6756896336368,146.93198879198675,153.8200101074862,136.5246330953515,171.839996,21.122653874665758
2023-05-25,172.990005,159.50265887466577,146.61092611424453,148.6756896336368,147.91530532732165,153.8200101074862,136.5246330953515,172.990005,21.122653874665758
2023-05-26,175.429993,161.75241066594572,148.67884269929604,148.6756896336368,150.00161990957164,153.8200101074862,136.5246330953515,175.429993,23.372405665945706
2023-05-30,177.300003,163.47662338634083,150.26369667940256,148.6756896336368,151.60057413883564,153.8200101074862,136.5246330953515,177.300003,25.096618386340822
2023-05-31,177.25,163.43051892237654,150.22131858860772,148.6756896336368,151.55781901542673,153.77662904806567,136.5246330953515,177.25,25.050513922376524
2023-06-01,180.089996,166.04909167282773,152.62824633984255,151.05785247627023,153.98616090412932,156.24052191909524,138.71210509474372,180.089996,27.669086672827717
2023-06-02,180.949997,166.84204179809578,153.357106617459,151.77921350171798,154.72150576117352,156.9866322421303,139.3745102907191,180.949997,28.462036798095767
2023-06-05,179.580002,165.5788598868345,152.19602083263646,150.6300741425099,153.55008994023115,155.79806686603607,138.3192884869534,179.580002,27.198854886834482
2023-06-06,179.210007,165.23771193282215,151.88244601305286,150.6300741425099,153.2337252843969,155.47707062420452,138.3192884869534,179.210007,26.85770693282214
2023-06-14,183.949997,169.6081436698426,155.89963951317594,150.6300741425099,157.2866592564981,159.58933964491845,138.3192884869534,183.949997,31.228138669842593
2023-06-15,186.009995,171.50753177770756,157.6455104065463,152.31693283527423,159.04806294651866,161.37653032636138,139.8682825738875,186.009995,33.127526777707544
2023-06-16,184.919998,170.50251753040806,156.7217259969687,151.42437327233432,158.1160597417042,160.4308825727224,139.0486706578682,184.919998,32.122512530408045
2023-06-20,185.009995,170.58549782045858,156.79799944130733,151.42437327233432,158.19301178141046,160.50896119209867,139.0486706578682,185.009995,32.20549282045857
2023-06-21,183.960007,169.61737322975466,155.90812309793796,151.42437327233432,157.29521831866083,159.59802401195242,139.0486706578682,183.960007,31.23736822975465
2023-06-22,187.0,172.4203500055538,158.48455049968769,151.42437327233432,159.8945678752316,162.23542810712712,139.0486706578682,187.0,34.040345005553775
2023-06-23,186.679993,172.12529268499642,158.21334105823448,151.16524568186503,159.6209455170388,161.9577999111791,138.81072120358365,186.679993,33.74528768499641
2023-06-26,185.270004,170.82523494764894,157.01835991986815,151.16524568186503,158.41533277979906,160.73453697512917,138.81072120358365,185.270004,32.445229947648926
2023-06-27,188.059998,173.39770415616977,159.38291042781907,151.16524568186503,160.80092040014392,163.15504965430733,138.81072120358365,188.059998,35.017699156169755
2023-06-28,189.25,174.49492640936393,160.39145017147538,152.1217858637484,161.818432996725,164.1874586592182,139.68908469188756,189.25,36.114921409363916
2023-06-29,189.589996,174.80841426669275,160.67960050961278,152.3950793839943,162.10914697265713,164.48242869459102,139.940042314286,189.589996,36.42840926669274
2023-06-30,193.970001,178.84692760961295,164.39170277491428,155.91578840746666,165.8542753510868,168.28238584050735,143.17300870475304,193.970001,40.466922609612936
2023-07-03,192.460007,177.45466186637074,163.11196630246923,154.70203419915202,164.56315322208044,166.97236165318546,142.05845293328545,192.460007,39.07465686637073
2023-07-05,191.330002,176.41275888450969,162.15427467419437,153.7937204415036,163.59694113025236,165.99200419362293,141.22437439089572,191.330002,38.032753884509674
2023-07-17,193.990005,178.86537197689375,164.40865638426294,153.7937204415036,165.87137979459365,168.29974069346915,141.22437439089572,193.990005,40.485366976893744
2023-07-18,193.729996,178.6256348497034,164.18829590570212,153.7937204415036,165.64905879620503,168.07416491043864,141.22437439089572,193.729996,40.24562984970339
2023-07-19,195.100006,179.88883059147403,165.34939440318917,153.7937204415036,166.82048744291492,169.2627433000699,141.22437439089572,195.100006,41.50882559147402
2023-07-20,193.130005,178.07242277365967,163.67979695415744,153.7937204415036,165.1360357926006,167.55363123800322,141.22437439089572,193.130005,39.692417773659656
2023-07-21,191.940002,176.97519959843152,162.67125636299014,153.7937204415036,164.11852234096835,166.5212213655232,141.22437439089572,191.940002,38.595194598431505
2023-07-24,192.75,177.72204525973527,163.35773854981178,153.7937204415036,164.81111207460367,166.5212213655232,141.22437439089572,192.75,39.342040259735256
2023-07-25,193.619995,178.52421019237204,164.09506885201486,153.7937204415036,165.55500231299195,166.5212213655232,141.22437439089572,193.619995,40.14420519237203
2023-07-26,194.5,179.33560468492092,164.84088273897999,153.7937204415036,166.307451613543,166.5212213655232,141.22437439089572,194.5,40.95559968492091
2023-07-27,193.220001,178.15540214167623,163.75606955098505,153.7937204415036,165.21298697725567,165.42534991654298,141.22437439089572,193.220001,39.77539714167622
2023-07-28,195.830002,180.56191169212994,165.96807401776974,153.7937204415036,167.44467137323923,167.65990289487326,141.22437439089572,195.830002,42.18190669212993
2023-07-31,196.449997,181.1335681354545,166.49352657866308,153.7937204415036,167.9747988203505,168.1907117619196,141.22437439089572,196.449997,42.7535631354545
2023-08-01,195.610001,180.35906329950123,165.7816207579062,153.7937204415036,167.25655926186425,167.47154898627872,141.22437439089572,195.610001,41.97905829950122
2023-08-23,181.119995,166.99878572676016,153.5011817865277,153.7937204415036,154.86686274913959,155.0659268952054,141.22437439089572,181.119995,28.61878072676015
2023-08-24,176.380005,162.62835398973974,153.5011817865277,153.7937204415036,154.86686274913959,155.0659268952054,141.22437439089572,176.380005,24.248348989739725
2023-08-25,178.610001,164.68448602626907,153.5011817865277,153.7937204415036,154.86686274913959,155.0659268952054,141.22437439089572,178.610001,26.30448102626906
2023-08-28,180.190002,166.14130060075635,153.5011817865277,155.15419427124897,154.86686274913959,155.0659268952054,141.22437439089572,180.190002,27.76129560075634
2023-08-29,184.119995,169.76488759850702,153.5011817865277,158.5381494887346,154.86686274913959,158.4479569771889,141.22437439089572,184.119995,31.384882598507005
2023-08-30,187.649994,173.01966654556185,153.5011817865277,161.57768633619696,154.86686274913959,161.48576462910373,141.22437439089572,187.649994,34.639661545561836
2023-08-31,187.869995,173.22251493819059,153.68114669233108,161.7671201422628,154.86686274913959,161.67509066608815,141.22437439089572,187.869995,34.842509938190574
2023-09-01,189.460007,174.68855999462392,154.98180605208978,163.13621403206483,154.86686274913959,163.04340567700922,141.22437439089572,189.460007,36.308554994623904
2023-09-05,189.699997,174.68855999462392,155.1781223313056,163.3428595433022,154.86686274913959,163.24993362740895,141.22437439089572,189.699997,36.308554994623904
2023-09-06,182.910004,168.4358761870244,149.62378189353157,157.49627604072575,154.86686274913959,157.40667625202494,141.22437439089572,182.910004,30.055871187024394
2023-10-06,177.490005,168.4358761870244,149.62378189353157,157.49627604072575,154.86686274913959,152.74239322090492,141.22437439089572,177.490005,30.055871187024394
2023-10-09,178.990005,169.85935811368577,149.62378189353157,157.49627604072575,154.86686274913959,154.0332466964646,141.22437439089572,178.990005,31.47935311368576
2023-10-10,178.389999,169.28995964909353,149.12221664200362,156.9683208032135,154.86686274913959,153.5169001428268,141.22437439089572,178.389999,30.90995464909352
2023-10-11,179.800003,170.62803645610703,149.12221664200362,158.20900672420964,154.86686274913959,154.73030585212888,141.22437439089572,179.800003,32.248031456107014
2023-10-12,180.710007,171.49161928756672,149.87695419132996,159.00973434686188,154.86686274913959,155.5134270695777,141.22437439089572,180.710007,33.11161428756671
2023-10-13,178.850006,171.49161928756672,148.3343097672565,157.37308859710606,154.86686274913959,153.9127678993147,141.22437439089572,178.850006,33.11161428756671
2023-10-16,178.720001,171.49161928756672,148.3343097672565,157.37308859710606,154.86686274913959,153.80088962858792,141.22437439089572,178.720001,33.11161428756671
2023-10-17,177.149994,169.98511167109228,148.3343097672565,157.37308859710606,154.86686274913959,152.4497903001859,141.22437439089572,177.149994,31.605106671092273
2023-10-18,175.839996,169.98511167109228,148.3343097672565,157.37308859710606,154.86686274913959,151.32244665266842,141.22437439089572,175.839996,31.605106671092273
2023-10-19,175.460007,169.98511167109228,148.3343097672565,157.37308859710606,154.86686274913959,150.99543990511876,141.22437439089572,175.460007,31.605106671092273
2023-11-02,177.570007,169.98511167109228,148.3343097672565,157.37308859710606,154.86686274913959,150.99543990511876,141.22437439089572,177.570007,31.605106671092273
2023-11-03,176.649994,169.10439698742468,147.56577066745288,157.37308859710606,154.86686274913959,150.99543990511876,141.22437439089572,176.649994,30.724391987424667
2023-11-06,179.229996,171.57419431125788,147.56577066745288,159.67154824679454,154.86686274913959,153.200752954527,141.22437439089572,179.229996,33.19418931125787
2023-11-07,181.820007,174.05357310107996,149.6982093093205,161.9789246657854,154.86686274913959,155.41462141525335,141.22437439089572,181.820007,35.67356810107995
2023-11-08,182.889999,175.07786043811416,150.57916784088243,162.93215394137877,154.86686274913959,156.3292204428364,141.22437439089572,182.889999,36.697855438114146
2023-11-09,182.410004,174.61836840421137,150.18397265217348,162.50453832730088,154.86686274913959,155.91893423486033,141.22437439089572,182.410004,36.238363404211356
2023-11-10,186.399994,178.4379261503376,153.46905864472927,166.05912123757014,154.86686274913959,159.32946531739762,141.22437439089572,186.399994,40.05792115033759
2023-11-13,184.800003,176.90627869814293,152.15173503682166,164.63372902726772,154.86686274913959,157.96183807089326,141.22437439089572,184.800003,38.526273698142916
2023-11-14,187.440002,179.433510252662,154.32533039301583,164.63372902726772,154.86686274913959,160.2184348662154,141.22437439089572,187.440002,41.05350525266198
2023-11-15,188.009995,179.433510252662,154.7946238048176,165.13436961683325,155.33780292603402,160.70564882999193,141.65382863744546,188.009995,41.05350525266198
2023-11-16,189.710007,181.05597250862687,156.19429789131323,165.13436961683325,156.7423885121774,162.15877121042053,141.65382863744546,189.710007,42.675967508626854
2023-11-17,189.690002,181.03688008020248,156.17782713693012,165.13436961683325,156.72585996140788,162.14167149981822,141.65382863744546,189.690002,42.65687508020247
2023-11-20,191.449997,182.7165890811901,157.62688713995476,165.13436961683325,158.1800047607884,163.646065659355,141.65382863744546,191.449997,44.3365840811901
2023-11-21,190.639999,181.94354090129073,156.9599899588094,165.13436961683325,157.51076741681376,162.95370218080166,141.65382863744546,190.639999,43.56353590129072
2023-11-22,191.309998,182.5829764400012,157.51162149922087,165.13436961683325,158.06433464935714,163.5263984569249,141.65382863744546,191.309998,44.20297144000119
2023-11-24,189.970001,181.30410631696313,156.40835924172978,165.13436961683325,156.95720101049142,162.3810067594503,141.65382863744546,189.970001,42.92410131696312
2023-11-27,189.789993,181.13230977330832,156.26015291556158,165.13436961683325,156.8084746237421,162.22714099058737,141.65382863744546,189.789993,42.75230477330831
2023-11-28,190.399994,181.71448425125365,156.76238618946576,165.13436961683325,157.31247024973356,162.74855266602484,141.65382863744546,190.399994,43.33447925125364
2023-12-05,193.419998,184.59672420183225,159.24885177906935,165.13436961683325,159.80766092397317,165.32996703332574,141.65382863744546,193.419998,46.216719201832234
2023-12-06,192.320007,183.5469116832141,158.3431941142538,165.13436961683325,158.89882527840865,164.3897257053998,141.65382863744546,192.320007,45.16690668321408
2023-12-07,194.270004,185.40795532981468,159.9486888223172,165.13436961683325,160.50995371704488,166.05652822354006,141.65382863744546,194.270004,47.02795032981467
2023-12-08,195.710007,186.78226946170093,161.13428920841798,165.13436961683325,161.69971441155954,167.28740223336138,141.65382863744546,195.710007,48.40226446170092
2023-12-11,193.179993,184.36766755179517,159.05124800972575,162.99961793286974,159.60936375689298,165.12481751854892,139.8226183937795,193.179993,45.987662551795154
2023-12-12,194.710007,185.8278866361886,160.31095732223386,162.99961793286974,160.8734934283292,166.43263039620456,139.8226183937795,194.710007,47.44788163618858
2023-12-13,197.960007,188.92963081910372,162.98678595233224,162.99961793286974,163.55871162382783,169.2106388669642,139.8226183937795,197.960007,50.54962581910371
2023-12-14,198.110001,189.07278251663362,163.11028079526858,163.12312249857843,163.6826398139865,169.3388495139067,139.92856178174551,198.110001,50.69277751663361
2023-12-15,197.570007,188.55742151715393,162.66568651672046,162.67849321703855,163.236485440368,168.87727785047304,139.54715456651476,197.570007,50.177416517153915
2023-12-18,195.889999,186.95405073523057,161.28248236127604,162.67849321703855,161.84842757877314,167.4412543258749,139.54715456651476,195.889999,48.574045735230555
2023-12-19,196.940002,187.956155565167,162.146983311765,162.67849321703855,162.71596208982797,168.33876731920506,139.54715456651476,196.940002,49.576150565166984
2023-12-20,194.830002,185.94240780333595,160.40975303191652,162.67849321703855,160.97263581521193,166.5351987428042,139.54715456651476,194.830002,47.56240280333594
2024-01-11,185.589996,177.12390476930494,152.80216146358393,162.67849321703855,153.33834897283757,158.6371018388443,139.54715456651476,185.589996,38.74389976930493
2024-01-12,185.919998,177.43885301048965,152.80216146358393,162.67849321703855,153.61100354974553,158.6371018388443,139.54715456651476,185.919998,39.05884801048964
2024-01-16,183.630005,175.25332302074617,152.80216146358393,162.67849321703855,151.7189632816949,158.6371018388443,139.54715456651476,183.630005,36.873318020746154
